Name,Row,Column,Label,Long Label,Patch Size,Machine confidence 1,Machine suggestion 1,Machine confidence 2,Machine suggestion 2,Machine confidence 3,Machine suggestion 3,Machine confidence 4,Machine suggestion 4,Machine confidence 5,Machine suggestion 5
2024_10_08_11-45-00.jpg,2475,2243,KE_sugar,kelp_sugar,224,1.000,KE_sugar,0.000,KE_sieve,0.000,SI_kelpBry,0.000,RE_CCA,0.000,SU_silt
2024_10_08_11-45-00.jpg,3491,3474,RE_leaf,red_algae_flat_leaf,224,,,,,,,,,,
2024_10_08_11-45-00.jpg,1758,819,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,KE_bull,0.000,KE_sugar,0.000,KE_stipe,0.000,BR_fucus
2024_10_08_11-45-00.jpg,1608,759,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,BR_fucus,0.000,KE_sieve,0.000,KE_5rib,0.000,unknown
2024_10_08_11-45-00.jpg,3039,4316,KE_sugar,kelp_sugar,224,0.944,KE_sugar,0.055,RE_leaf,0.002,KE_5rib,0.000,MS,0.000,SU_silt
2024_10_08_11-45-00.jpg,2437,2949,GR_ulva,green_algae_ulva,224,,,,,,,,,,
2024_10_08_11-45-00.jpg,481,3574,SU_silt,silt,224,1.000,SU_silt,0.000,MS,0.000,SU_shell,0.000,SU_sand,0.000,RE_bush
2024_10_08_11-45-00.jpg,3230,3661,KE_sugar,kelp_sugar,224,,,,,,,,,,
2024_10_08_11-45-00.jpg,940,119,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,SU_cob,0.000,KE_5rib,0.000,RE_leaf,0.000,BR_sarg
2024_10_08_11-45-00.jpg,1102,2816,GR_ulva,green_algae_ulva,224,,,,,,,,,,
2024_10_08_11-45-00.jpg,3153,581,RE_leaf,red_algae_flat_leaf,224,,,,,,,,,,
2024_10_08_11-45-00.jpg,3161,1730,SU_cob,cobble,224,,,,,,,,,,
2024_10_08_11-45-00.jpg,1489,3632,KE_sugar,kelp_sugar,224,,,,,,,,,,
2024_10_08_11-45-00.jpg,3482,4040,KE_sugar,kelp_sugar,224,0.973,KE_sugar,0.016,RE_leaf,0.010,KE_5rib,0.001,MS,0.000,unknown
2024_10_08_11-45-00.jpg,679,1299,RE_branch,red_algae_branching,224,,,,,,,,,,
2024_10_08_11-45-00.jpg,498,3450,SU_silt,silt,224,0.999,SU_silt,0.001,MS,0.000,RE_CCA,0.000,SU_sand,0.000,SU_shell
2024_10_08_11-45-00.jpg,403,457,KE_sugar,kelp_sugar,224,0.956,KE_sugar,0.028,SU_silt,0.009,MS,0.005,RE_leaf,0.001,RE_CCA
2024_10_08_11-45-00.jpg,395,1813,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,BR_sarg,0.000,KE_5rib,0.000,KE_sieve,0.000,MS
2024_10_08_11-45-00.jpg,1326,1246,GR_ulva,green_algae_ulva,224,0.928,GR_ulva,0.047,KE_stipe,0.019,KE_bull,0.005,MS,0.000,SU_peb
2024_10_08_11-45-00.jpg,796,4381,KE_sugar,kelp_sugar,224,0.999,KE_sugar,0.001,SU_silt,0.000,KE_5rib,0.000,BR_fucus,0.000,RE_leaf
2024_10_08_11-45-09.jpg,631,1632,RE_leaf,red_algae_flat_leaf,224,1.000,RE_leaf,0.000,KE_5rib,0.000,KE_sugar,0.000,RE_fil,0.000,GR_ulva
2024_10_08_11-45-09.jpg,3292,2558,RE_branch,red_algae_branching,224,,,,,,,,,,
2024_10_08_11-45-09.jpg,946,1301,RE_leaf,red_algae_flat_leaf,224,0.999,RE_leaf,0.001,MS,0.000,RE_fil,0.000,GR_ulva,0.000,SU_bould
2024_10_08_11-45-09.jpg,3426,2727,RE_bush,red_algae_bushy,224,,,,,,,,,,
2024_10_08_11-45-09.jpg,775,4160,RE_bush,red_algae_bushy,224,0.998,RE_bush,0.001,BR_sarg,0.000,RE_fil,0.000,BR_fucus,0.000,RE_branch
2024_10_08_11-45-09.jpg,1767,3325,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,unknown,0.000,RE_leaf,0.000,KE_sieve,0.000,KE_bull
2024_10_08_11-45-09.jpg,1354,325,RE_bush,red_algae_bushy,224,,,,,,,,,,
2024_10_08_11-45-09.jpg,2419,599,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,KE_5rib,0.000,RE_leaf,0.000,MS,0.000,BR_sarg
2024_10_08_11-45-09.jpg,3172,2708,RE_leaf,red_algae_flat_leaf,224,1.000,RE_leaf,0.000,RE_branch,0.000,MS,0.000,RE_fil,0.000,KE_sieve
2024_10_08_11-45-09.jpg,3422,501,GR_ulva,green_algae_ulva,224,0.998,GR_ulva,0.002,KE_stipe,0.000,SU_bould,0.000,KE_bull,0.000,BR_sarg
2024_10_08_11-45-09.jpg,1694,4223,KE_sugar,kelp_sugar,224,0.962,KE_sugar,0.029,RE_bush,0.005,KE_5rib,0.002,BR_fucus,0.001,RE_branch
2024_10_08_11-45-09.jpg,2927,157,RE_branch,red_algae_branching,224,1.000,RE_branch,0.000,RE_leaf,0.000,RE_bush,0.000,BR_sarg,0.000,RE_CCA
2024_10_08_11-45-09.jpg,641,2111,RE_fil,red_algae_filamentous,224,,,,,,,,,,
2024_10_08_11-45-09.jpg,3548,2998,RE_leaf,red_algae_flat_leaf,224,,,,,,,,,,
2024_10_08_11-45-09.jpg,334,2928,GR_ulva,green_algae_ulva,224,0.907,GR_ulva,0.081,SU_bould,0.007,KE_stipe,0.002,BR_fucus,0.001,RE_bush
2024_10_08_11-45-09.jpg,314,284,RE_bush,red_algae_bushy,224,,,,,,,,,,
2024_10_08_11-45-09.jpg,227,1513,KE_sugar,kelp_sugar,224,0.999,KE_sugar,0.000,SU_bould,0.000,RE_fil,0.000,KE_sieve,0.000,GR_ulva
2024_10_08_11-45-09.jpg,1473,2746,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,KE_bull,0.000,KE_stipe,0.000,BR_sarg,0.000,KE_sieve
2024_10_08_11-45-09.jpg,2115,1798,RE_fil,red_algae_filamentous,224,1.000,RE_fil,0.000,RE_leaf,0.000,RE_branch,0.000,RE_CCA,0.000,BR_sarg
2024_10_08_11-45-09.jpg,112,3327,KE_sugar,kelp_sugar,224,1.000,KE_sugar,0.000,KE_sieve,0.000,SU_bould,0.000,RE_leaf,0.000,SU_silt
2024_10_08_11-45-09.jpg,511,3837,unknown,unknown_area,224,,,,,,,,,,
2024_10_08_11-45-09.jpg,2302,1083,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,MS,0.000,KE_bull,0.000,SU_bould,0.000,RE_leaf
2024_10_08_11-45-09.jpg,1208,2723,KE_bull,kelp_bull_ blade,224,0.957,KE_bull,0.043,GR_ulva,0.000,KE_sugar,0.000,BR_fucus,0.000,KE_stipe
2024_10_08_11-45-09.jpg,3551,3354,KE_sugar,kelp_sugar,224,,,,,,,,,,
2024_10_08_11-45-09.jpg,3373,1231,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,RE_leaf,0.000,unknown,0.000,KE_sugar,0.000,KE_5rib
2024_10_08_11-45-09.jpg,949,4411,unknown,unknown_area,224,,,,,,,,,,
2024_10_08_11-45-09.jpg,299,2654,RE_bush,red_algae_bushy,224,1.000,RE_bush,0.000,RE_branch,0.000,SU_sand,0.000,KE_holdfas,0.000,SI
2024_10_08_11-45-09.jpg,1974,2392,GR_ulva,green_algae_ulva,224,0.994,GR_ulva,0.002,KE_sieve,0.001,SU_bould,0.001,KE_bull,0.001,KE_stipe
2024_10_08_11-45-09.jpg,3428,184,RE_branch,red_algae_branching,224,,,,,,,,,,
2024_10_08_11-45-09.jpg,2360,3166,RE_bush,red_algae_bushy,224,,,,,,,,,,
2024_10_08_11-45-09.jpg,664,2938,GR_ulva,green_algae_ulva,224,,,,,,,,,,
2024_10_08_11-45-09.jpg,1675,2230,RE_fil,red_algae_filamentous,224,0.995,RE_fil,0.005,KE_stipe,0.000,SI,0.000,KE_sugar,0.000,MS
2024_10_08_11-45-09.jpg,1451,3024,GR_ulva,green_algae_ulva,224,0.999,GR_ulva,0.001,unknown,0.000,SU_bould,0.000,RE_fil,0.000,KE_stipe
2024_10_08_11-45-09.jpg,215,2494,RE_bush,red_algae_bushy,224,1.000,RE_bush,0.000,RE_leaf,0.000,RE_branch,0.000,RE_fil,0.000,MS
2024_10_08_11-45-09.jpg,1784,2844,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,KE_sieve,0.000,RE_leaf,0.000,KE_bull,0.000,KE_5rib
2024_10_08_11-45-09.jpg,2968,1187,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,KE_5rib,0.000,KE_sieve,0.000,RE_leaf,0.000,unknown
2024_10_08_11-45-09.jpg,551,4272,RE_bush,red_algae_bushy,224,0.965,RE_bush,0.019,RE_fil,0.012,KE_5rib,0.002,RE_branch,0.001,SU_bould
2024_10_08_11-45-09.jpg,3071,2176,KE_stipe,kelp_stipe,224,0.973,KE_stipe,0.016,KE_bull,0.009,GR_ulva,0.001,SU_peb,0.001,MS
2024_10_08_11-45-09.jpg,3820,403,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,KE_sieve,0.000,unknown,0.000,MS,0.000,RE_leaf
2024_10_08_11-45-09.jpg,3356,4225,SU_silt,silt,224,0.991,SU_silt,0.003,SU_shell,0.003,SU_cob,0.001,KE_5rib,0.001,SU_peb
2024_10_08_11-45-09.jpg,168,3978,KE_5rib,kelp_five_rib,224,0.924,KE_5rib,0.060,RE_CCA,0.004,RE_bush,0.004,KE_sugar,0.003,RE_branch
2024_10_08_11-45-09.jpg,2513,2742,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,KE_bull,0.000,KE_stipe,0.000,BR_fucus,0.000,KE_5rib
2024_10_08_11-45-09.jpg,2884,849,GR_ulva,green_algae_ulva,224,0.924,GR_ulva,0.068,KE_stipe,0.007,MS,0.000,KE_bull,0.000,RE_leaf
2024_10_08_11-45-09.jpg,1690,3191,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,unknown,0.000,KE_sieve,0.000,RE_leaf,0.000,KE_stipe
2024_10_08_11-45-09.jpg,1758,3829,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,KE_sieve,0.000,KE_5rib,0.000,unknown,0.000,RE_leaf
2024_10_08_11-45-09.jpg,3721,1526,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,KE_5rib,0.000,unknown,0.000,RE_leaf,0.000,MS
2024_10_08_11-45-09.jpg,1757,1694,RE_fil,red_algae_filamentous,224,1.000,RE_fil,0.000,BR_sarg,0.000,RE_branch,0.000,KE_sieve,0.000,GR_ulva
2024_10_08_11-45-09.jpg,3298,2225,SU_bould,boulder,224,,,,,,,,,,
2024_10_08_11-45-09.jpg,492,628,RE_leaf,red_algae_flat_leaf,224,0.996,RE_leaf,0.004,RE_branch,0.000,RE_fil,0.000,RE_CCA,0.000,MS
2024_10_08_11-45-09.jpg,3788,3270,SU_bould,boulder,224,0.973,SU_bould,0.013,RE_fil,0.005,KE_stipe,0.003,KE_sugar,0.002,KE_5rib
2024_10_08_11-45-18.jpg,3204,2895,KE_sugar,kelp_sugar,224,0.978,KE_sugar,0.016,RE_leaf,0.004,RE_fil,0.001,KE_sieve,0.001,SU_bould
2024_10_08_11-45-18.jpg,2432,2437,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,KE_bull,0.000,KE_sieve,0.000,SU_bould,0.000,RE_leaf
2024_10_08_11-45-18.jpg,2163,3387,SU_peb,pebble,224,1.000,SU_peb,0.000,SU_shell,0.000,KE_stipe,0.000,KE_bull,0.000,BR_fucus
2024_10_08_11-45-18.jpg,1827,2318,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,KE_bull,0.000,BR_sarg,0.000,RE_leaf,0.000,KE_sieve
2024_10_08_11-45-18.jpg,2952,1402,RE_leaf,red_algae_flat_leaf,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,1607,1107,RE_fil,red_algae_filamentous,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,998,2590,GR_ulva,green_algae_ulva,224,0.998,GR_ulva,0.001,KE_bull,0.000,BR_sarg,0.000,BR_fucus,0.000,KE_sieve
2024_10_08_11-45-18.jpg,2099,1635,GR_ulva,green_algae_ulva,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,1412,1149,SU_bould,boulder,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,2335,4286,KE_sugar,kelp_sugar,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,1168,1023,SU_bould,boulder,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,3617,325,SU_cob,cobble,224,0.907,SU_cob,0.047,SU_shell,0.022,SU_peb,0.014,KE_stipe,0.009,SU_bould
2024_10_08_11-45-18.jpg,1531,3995,RE_branch,red_algae_branching,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,999,755,RE_branch,red_algae_branching,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,1830,4370,KE_sugar,kelp_sugar,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,601,1519,RE_branch,red_algae_branching,224,0.947,RE_branch,0.046,BR_sarg,0.006,RE_fil,0.000,RE_bush,0.000,RE_leaf
2024_10_08_11-45-18.jpg,3461,4100,Review,Review,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,2832,2935,KE_sugar,kelp_sugar,224,0.997,KE_sugar,0.003,KE_sieve,0.000,KE_5rib,0.000,RE_leaf,0.000,MS
2024_10_08_11-45-18.jpg,2075,3875,RE_fil,red_algae_filamentous,224,1.000,RE_fil,0.000,RE_leaf,0.000,RE_CCA,0.000,KE_sugar,0.000,MS
2024_10_08_11-45-18.jpg,2970,2071,RE_fil,red_algae_filamentous,224,0.994,RE_fil,0.004,BR_sarg,0.001,MS,0.000,KE_holdfas,0.000,KE_stipe
2024_10_08_11-45-18.jpg,2140,3104,SU_peb,pebble,224,0.997,SU_peb,0.002,SU_cob,0.001,SI,0.001,KE_stipe,0.000,SU_bould
2024_10_08_11-45-18.jpg,839,797,RE_branch,red_algae_branching,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,896,591,RE_branch,red_algae_branching,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,1075,3078,RE_leaf,red_algae_flat_leaf,224,0.996,RE_leaf,0.004,MS,0.000,KE_stipe,0.000,RE_bush,0.000,RE_fil
2024_10_08_11-45-18.jpg,444,4351,GR_ulva,green_algae_ulva,224,0.979,GR_ulva,0.021,unknown,0.000,MS,0.000,KE_sieve,0.000,KE_stipe
2024_10_08_11-45-18.jpg,3443,1104,SU_bould,boulder,224,0.972,SU_bould,0.016,KE_stipe,0.006,SU_peb,0.004,MS,0.002,SU_sand
2024_10_08_11-45-18.jpg,2464,1283,RE_fil,red_algae_filamentous,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,1475,1811,SU_cob,cobble,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,3551,1769,RE_fil,red_algae_filamentous,224,0.998,RE_fil,0.001,RE_leaf,0.001,RE_bush,0.000,RE_branch,0.000,SU_bould
2024_10_08_11-45-18.jpg,2861,3957,BR_sarg,brown_algae_sargassum,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,1859,1500,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,KE_bull,0.000,RE_leaf,0.000,KE_sieve,0.000,KE_5rib
2024_10_08_11-45-18.jpg,3723,2243,SU_cob,cobble,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,2752,4318,RE_branch,red_algae_branching,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,2829,1556,RE_bush,red_algae_bushy,224,0.995,RE_bush,0.003,BR_sarg,0.001,RE_branch,0.000,SU_peb,0.000,SU_cob
2024_10_08_11-45-18.jpg,352,2435,RE_branch,red_algae_branching,224,1.000,RE_branch,0.000,RE_CCA,0.000,RE_fil,0.000,RE_leaf,0.000,SU_bould
2024_10_08_11-45-18.jpg,2942,1581,SU_bould,boulder,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,1412,2598,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,KE_bull,0.000,KE_stipe,0.000,RE_CCA,0.000,SU_bould
2024_10_08_11-45-18.jpg,1598,3426,SU_bould,boulder,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,3624,4170,unknown,unknown_area,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,517,596,RE_fil,red_algae_filamentous,224,0.930,RE_fil,0.061,RE_bush,0.006,KE_stipe,0.002,RE_leaf,0.001,RE_branch
2024_10_08_11-45-18.jpg,2239,3783,RE_fil,red_algae_filamentous,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,1383,2748,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,KE_stipe,0.000,SU_bould,0.000,KE_bull,0.000,KE_sieve
2024_10_08_11-45-18.jpg,2412,738,SU_bould,boulder,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,1360,576,SU_bould,boulder,224,0.914,SU_bould,0.044,MS,0.033,SU_cob,0.007,SU_shell,0.001,SU_sand
2024_10_08_11-45-18.jpg,2992,1287,RE_leaf,red_algae_flat_leaf,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,841,432,RE_leaf,red_algae_flat_leaf,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,3042,1038,SU_cob,cobble,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,456,1864,GR_ulva,green_algae_ulva,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,147,307,SU_peb,pebble,224,,,,,,,,,,
2024_10_08_11-45-18.jpg,267,4182,GR_ulva,green_algae_ulva,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,2676,2137,RE_leaf,red_algae_flat_leaf,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,1915,480,SU_bould,boulder,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,932,804,SU_bould,boulder,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,2936,353,RE_fil,red_algae_filamentous,224,0.995,RE_fil,0.005,RE_branch,0.000,RE_leaf,0.000,BR_sarg,0.000,KE_5rib
2024_10_08_11-45-27.jpg,3357,3433,SU_peb,pebble,224,0.999,SU_peb,0.000,SU_bould,0.000,KE_stipe,0.000,SU_cob,0.000,SU_silt
2024_10_08_11-45-27.jpg,887,2556,SU_sand,sand_fine_shell,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,1765,1380,KE_sugar,kelp_sugar,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,2193,1160,KE_sugar,kelp_sugar,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,1545,1414,RE_branch,red_algae_branching,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,3638,3813,SU_peb,pebble,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,2491,373,KE_sugar,kelp_sugar,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,525,3467,SU_cob,cobble,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,699,1334,RE_branch,red_algae_branching,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,901,1317,RE_leaf,red_algae_flat_leaf,224,1.000,RE_leaf,0.000,MS,0.000,RE_fil,0.000,RE_CCA,0.000,KE_stipe
2024_10_08_11-45-27.jpg,859,3246,SU_cob,cobble,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,2510,1663,SU_peb,pebble,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,3302,798,KE_5rib,kelp_five_rib,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,2288,1023,KE_sugar,kelp_sugar,224,1.000,KE_sugar,0.000,GR_ulva,0.000,RE_leaf,0.000,KE_5rib,0.000,RE_fil
2024_10_08_11-45-27.jpg,500,1889,SU_bould,boulder,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,2506,584,RE_branch,red_algae_branching,224,1.000,RE_branch,0.000,BR_sarg,0.000,RE_bush,0.000,RE_fil,0.000,KE_holdfas
2024_10_08_11-45-27.jpg,3559,2716,RE_leaf,red_algae_flat_leaf,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,1373,1803,GR_ulva,green_algae_ulva,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,3225,3987,SU_bould,boulder,224,0.982,SU_bould,0.012,SU_peb,0.003,GR_ulva,0.002,KE_stipe,0.001,SU_cob
2024_10_08_11-45-27.jpg,124,3836,KE_sugar,kelp_sugar,224,0.993,KE_sugar,0.002,KE_5rib,0.001,KE_holdfas,0.001,GR_ulva,0.001,KE_stipe
2024_10_08_11-45-27.jpg,2256,3634,KE_sugar,kelp_sugar,224,0.999,KE_sugar,0.001,KE_5rib,0.000,RE_leaf,0.000,KE_sieve,0.000,MS
2024_10_08_11-45-27.jpg,3252,3566,SU_peb,pebble,224,0.948,SU_peb,0.052,SU_silt,0.000,SU_shell,0.000,SU_bould,0.000,SU_sand
2024_10_08_11-45-27.jpg,3027,2727,RE_CCA,red_algae_encrusting_CCA,224,0.983,RE_CCA,0.012,SU_cob,0.004,SU_bould,0.000,RE_leaf,0.000,MS
2024_10_08_11-45-27.jpg,1277,3487,SU_cob,cobble,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,598,4437,KE_sugar,kelp_sugar,224,0.924,KE_sugar,0.035,MS,0.019,SU_silt,0.017,GR_ulva,0.003,unknown
2024_10_08_11-45-27.jpg,2390,4351,unknown,unknown_area,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,2529,3002,RE_branch,red_algae_branching,224,0.915,RE_branch,0.050,KE_holdfas,0.017,RE_bush,0.012,RE_fil,0.002,KE_5rib
2024_10_08_11-45-27.jpg,154,1459,KE_sugar,kelp_sugar,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,536,1630,GR_ulva,green_algae_ulva,224,1.000,GR_ulva,0.000,SU_peb,0.000,BR_sarg,0.000,KE_stipe,0.000,KE_sugar
2024_10_08_11-45-27.jpg,3134,1407,KE_5rib,kelp_five_rib,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,2437,185,KE_sugar,kelp_sugar,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,832,4423,Review,Review,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,2695,1286,SU_peb,pebble,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,3035,4482,SU_cob,cobble,224,,,,,,,,,,
2024_10_08_11-45-27.jpg,1430,3581,SU_peb,pebble,224,0.986,SU_peb,0.006,SU_cob,0.004,SU_sand,0.003,SU_bould,0.001,SU_silt
2024_10_08_11-45-27.jpg,760,3774,KE_sugar,kelp_sugar,224,1.000,KE_sugar,0.000,GR_ulva,0.000,KE_5rib,0.000,MS,0.000,KE_sieve
2024_10_08_11-45-27.jpg,3347,2877,SU_peb,pebble,224,1.000,SU_peb,0.000,SU_silt,0.000,SU_cob,0.000,KE_stipe,0.000,BR_fucus
