"sum","SU","key","site","transect","img_name","MDS1","MDS2","soft_sediment","shell_debris","cobble","pebble","hard_substrate","anthro_substrate","unknown","filamentous_brown","kelp_holdfast","sargassum","sugar_kelp","green_algae","textured_kelp","other_brown_kelp","red_algae","coralline_algae","kelp_bryozoan","sessile_invert","mobile_invert"
1,60,"1_1","1","1","2022_10_06_13-50-40_80.jpg",-0.567417784531815,0.154598510810571,0.301029995663981,1.46239799789896,0.903089986991944,1,0,0,0.301029995663981,0,0,0,1.69019608002851,0.602059991327962,0,0,0,0,0.301029995663981,0,0
1,8,"1_1","1","1","2022_10_06_13-50-40_152.jpg",-0.746030375563207,0.165170209594805,0.477121254719662,1.50514997831991,0.954242509439325,0.301029995663981,0,0,0,0,0.477121254719662,0,1.7160033436348,0,0,0,0,0,0,0,0
1,18,"1_1","1","1","2022_10_06_13-50-40_224.jpg",-0.617317013578948,0.0984370442374765,0.602059991327962,1.07918124604762,0.602059991327962,0.698970004336019,0,0,0,0,0,0,1.82607480270083,0.845098040014257,0,0,0,0,0,0,0
1,2,"1_1","1","1","2022_10_06_13-50-40_104.jpg",-0.575527104152648,0.112291346983882,0.778151250383644,0.954242509439325,0.845098040014257,0.698970004336019,0,0,0.301029995663981,0,0,0,1.79239168949825,0.477121254719662,0,0,0,0,0.602059991327962,0,0.301029995663981
1,38,"1_1","1","1","2022_10_06_13-50-40_368.jpg",-0.549706331098342,0.0669219007955527,0.301029995663981,1.14612803567824,1.17609125905568,0.602059991327962,0,0,0.301029995663981,0,0,0,1.69019608002851,0.477121254719662,0.301029995663981,0,0,0,0.301029995663981,0,0
1,11,"1_1","1","1","2022_10_06_13-50-40_168.jpg",-0.586928181102816,-0.0455701531540407,0.602059991327962,1.14612803567824,0.602059991327962,0,0,0,0,0,0,0,1.88081359228079,0.301029995663981,0,0,0.602059991327962,0,0.301029995663981,0,0
1,23,"1_1","1","1","2022_10_06_13-50-40_256.jpg",-0.770055545046218,-0.219592408447181,0,0.845098040014257,0.477121254719662,0,0,0,0.477121254719662,0,0,0,1.94448267215017,0,0,0,0,0,0.477121254719662,0,0
1,31,"1_1","1","1","2022_10_06_13-50-40_32.jpg",-0.448891043827618,-0.034960978492319,0.301029995663981,1.30102999566398,0.301029995663981,0.477121254719662,0,0,1,0,0,0,1.77815125038364,0.477121254719662,0,0,0.301029995663981,0,0.301029995663981,0,0
1,53,"1_1","1","1","2022_10_06_13-50-40_48.jpg",-0.400094519653725,0.143858302362488,0.954242509439325,1.32221929473392,0.954242509439325,0.778151250383644,0,0,0.954242509439325,0,0,0,1.64345267648619,0.477121254719662,0,0,0,0,0,0,0
1,26,"1_1","1","1","2022_10_06_13-50-40_280.jpg",-0.453281716354734,-0.509240559066336,0,0.698970004336019,0.477121254719662,0,0,0,0,0.301029995663981,0,0,1.68124123737559,0,1.14612803567824,0,0,0,0,0,0
1,57,"1_1","1","1","2022_10_06_13-50-40_64.jpg",-0.278306202868616,-0.0086320908231214,0.477121254719662,1.14612803567824,0.301029995663981,0.698970004336019,0,0,0.903089986991944,0,0,0,1.81954393554187,0,0.954242509439325,0,0,0,0,0,0
1,19,"1_1","1","1","2022_10_06_13-50-40_232.jpg",-0.612045083364467,0.117792664267727,0.778151250383644,1.20411998265592,0.698970004336019,0.477121254719662,0,0,0,0,0,0,1.78532983501077,0.602059991327962,0,0,0,0,0,0,0
1,29,"1_1","1","1","2022_10_06_13-50-40_304.jpg",-0.862998318747189,-0.255225559275964,0,0.903089986991944,0,0,0,0,0.301029995663981,0,0,0,1.91381385238372,0,0,0,0,0,0,0,0
1,10,"1_1","1","1","2022_10_06_13-50-40_160.jpg",-0.707588534630448,0.0289270370581114,0.602059991327962,0.903089986991944,0.778151250383644,0.301029995663981,0,0,0,0,0,0,1.90848501887865,0.301029995663981,0,0,0,0,0.301029995663981,0,0
1,6,"1_1","1","1","2022_10_06_13-50-40_136.jpg",-0.697443033498514,0.0965465485790193,0.954242509439325,1.23044892137827,0.698970004336019,0,0,0,0,0,0,0,1.83250891270624,0.301029995663981,0,0,0,0,0,0,0
1,30,"1_1","1","1","2022_10_06_13-50-40_312.jpg",-0.555652942330262,0.0185502747012479,0.602059991327962,1.11394335230684,0.602059991327962,0.301029995663981,0,0,0.778151250383644,0,0,0,1.8750612633917,0,0,0,0,0,0.301029995663981,0,0
1,4,"1_1","1","1","2022_10_06_13-50-40_120.jpg",-0.71385792101995,0.0454773098139726,0,1.07918124604762,0.954242509439325,0.602059991327962,0,0,0,0,0,0,1.83884909073726,0.602059991327962,0,0,0,0,0,0,0
1,22,"1_1","1","1","2022_10_06_13-50-40_248.jpg",-0.822332372516023,-0.0775574803227049,0.301029995663981,0.903089986991944,0.698970004336019,0,0,0,0,0,0,0,1.92941892571429,0,0,0,0,0,0,0,0
1,69,"1_2","1","2","2022_10_06_14-05-43_144.jpg",-0.811195969767337,-0.284763897925296,0,0.602059991327962,0.477121254719662,0,0,0,0.301029995663981,0,0,0,1.96848294855394,0,0,0,0,0,0,0,0
1,113,"1_2","1","2","2022_10_06_14-05-43_72.jpg",-0.612810391512663,-0.237894807402669,0,0.477121254719662,0.602059991327962,0.301029995663981,0,0,1,0,0,0,1.83250891270624,0,0,0,0,0,0,0,0
1,73,"1_2","1","2","2022_10_06_14-05-43_168.jpg",-0.785993146365551,-0.168323408584302,0,1.14612803567824,0.301029995663981,0,0,0,0,0,0.301029995663981,0,1.92427928606188,0.301029995663981,0,0,0.301029995663981,0,0,0,0
1,106,"1_2","1","2","2022_10_06_14-05-43_408.jpg",-0.6845935322729,-0.501004458746935,0,0.477121254719662,0,0,0,0,0,0,0,0,1.96848294855394,0,0,0,0.845098040014257,0,0,0,0
1,114,"1_2","1","2","2022_10_06_14-05-43_8.jpg",-0.571389447165729,0.0765392984180021,0.602059991327962,1.30102999566398,0,0.477121254719662,0,0,0.845098040014257,0,0,0,1.73239375982297,0,0,0,0,0,0,0,0
1,64,"1_2","1","2","2022_10_06_14-05-43_104.jpg",-0.576018762426944,-0.414873567405819,0,0.602059991327962,0.301029995663981,0,0,0,1.53147891704226,0,0,0,1.68124123737559,1.11394335230684,0,0,0,0,0.602059991327962,0,0
1,117,"1_2","1","2","2022_10_06_14-05-43_96.jpg",-0.532474288147702,-0.084145066258424,0.301029995663981,1.38021124171161,0.301029995663981,0.301029995663981,0,0,0.301029995663981,0,0,0,1.75587485567249,0.301029995663981,0.778151250383644,0,0,0,0.477121254719662,0,0
1,74,"1_2","1","2","2022_10_06_14-05-43_176.jpg",-0.607767729489509,0.0183600202351257,0,1.32221929473392,0.954242509439325,0.477121254719662,0,0,0.301029995663981,0,0,0,1.7481880270062,0.301029995663981,0,0,0.301029995663981,0,0.477121254719662,0,0
1,91,"1_2","1","2","2022_10_06_14-05-43_304.jpg",-0.559955072249764,-0.523559721611802,0.301029995663981,0,0,0.301029995663981,0.477121254719662,0,1,0,0,0,1.93951925261862,0,0,0,0,0,0,0,0.301029995663981
1,104,"1_2","1","2","2022_10_06_14-05-43_40.jpg",-0.392789527177797,0.152478354161381,0.698970004336019,1.34242268082221,0.903089986991944,0.845098040014257,0,0,1.25527250510331,0,0,0,1.53147891704226,0.301029995663981,0,0,0,0,0,0,0
1,71,"1_2","1","2","2022_10_06_14-05-43_16.jpg",-0.525701197221074,0.0351528720217783,0.602059991327962,1.07918124604762,0.845098040014257,0.301029995663981,0,0,0.954242509439325,0,0,0,1.70757017609794,0,0,0,0,0,0.477121254719662,0,0
1,105,"1_2","1","2","2022_10_06_14-05-43_400.jpg",-0.71861499743433,-0.277927348498079,0,1.11394335230684,0,0,0,0,0.477121254719662,0,0,0,1.8750612633917,1.11394335230684,0,0,0,0,0,0,0
1,76,"1_2","1","2","2022_10_06_14-05-43_192.jpg",-0.596511312786039,-0.185132339029657,0,1.32221929473392,0,0.301029995663981,0,0,0.602059991327962,0,0,0,1.77815125038364,1.07918124604762,0,0,0.301029995663981,0,0.477121254719662,0,0
1,81,"1_2","1","2","2022_10_06_14-05-43_232.jpg",-0.550534961466122,-0.0997512205752075,0.301029995663981,0.698970004336019,0.301029995663981,0.477121254719662,0,0,0.602059991327962,0,0,0,1.94939000664491,0,0,0,0.301029995663981,0,0,0,0
1,103,"1_2","1","2","2022_10_06_14-05-43_392.jpg",-0.738113411542224,-0.272322494746196,0,0.954242509439325,0,0,0,0,0,0,0,0,1.94939000664491,0.477121254719662,0,0,0.477121254719662,0,0,0,0
1,75,"1_2","1","2","2022_10_06_14-05-43_184.jpg",-0.607231894450181,-0.304270113814468,0.301029995663981,1.04139268515823,0,0,0,0,0,0,0,0,1.89762709129044,0.301029995663981,0.954242509439325,0,0,0,0,0,0
1,80,"1_2","1","2","2022_10_06_14-05-43_224.jpg",-0.587732603450218,-0.00188540101722829,0,0.698970004336019,1.14612803567824,0.778151250383644,0,0,0.698970004336019,0,0,0,1.83884909073726,0.301029995663981,0,0,0,0,0,0,0
1,86,"1_2","1","2","2022_10_06_14-05-43_264.jpg",-0.511676627303694,0.0709395267109341,1.11394335230684,1.25527250510331,0.954242509439325,0,0,0,0.698970004336019,0,0,0,1.75587485567249,0.477121254719662,0,0,0,0,0,0,0
1,101,"1_2","1","2","2022_10_06_14-05-43_376.jpg",-0.565178400950651,-0.610863487851845,0.477121254719662,0,0,0,0,0,0,0,0,0,1.77085201164214,1.51851393987789,0,0,0.845098040014257,0,0.477121254719662,0,0
1,89,"1_2","1","2","2022_10_06_14-05-43_288.jpg",-0.352156139166554,-0.794907197077831,0.301029995663981,0,0,0,1.17609125905568,0,0,0,0.602059991327962,0,1.8750612633917,0.301029995663981,0,0,0.698970004336019,0,0.301029995663981,0,0.477121254719662
1,72,"1_2","1","2","2022_10_06_14-05-43_160.jpg",-0.822084072188287,-0.0035999585155426,0,1.07918124604762,0.477121254719662,0.477121254719662,0,0,0,0,0,0,1.91381385238372,0,0,0,0,0,0.301029995663981,0,0
1,77,"1_2","1","2","2022_10_06_14-05-43_200.jpg",-0.617080809647923,-0.159478603798695,0.301029995663981,1.20411998265592,0,0,0,0,0.301029995663981,0,0,0,1.83250891270624,0.477121254719662,0,0,0.477121254719662,0,0.301029995663981,0,0
1,93,"1_2","1","2","2022_10_06_14-05-43_32.jpg",-0.601894698452531,-0.0281152511394017,0,1.34242268082221,0.301029995663981,0.477121254719662,0,0,1.53147891704226,0,0,0,1.60205999132796,0.301029995663981,0,0,0,0,0.602059991327962,0,0
1,102,"1_2","1","2","2022_10_06_14-05-43_384.jpg",-0.761821716103495,-0.31182596066251,0,0.954242509439325,0,0,0,0,0,0,0,0,1.93951925261862,0,0,0,0.698970004336019,0,0.477121254719662,0,0
1,68,"1_2","1","2","2022_10_06_14-05-43_136.jpg",-0.757622641862463,-0.157474390215546,0.301029995663981,1.17609125905568,0,0,0,0,0.301029995663981,0,0,0,1.91907809237607,0,0.301029995663981,0,0,0,0.301029995663981,0,0
1,95,"1_2","1","2","2022_10_06_14-05-43_328.jpg",-0.607634589537807,-0.203781015192369,0,0.903089986991944,0,0.301029995663981,0,0,0.477121254719662,0,0,0,1.86923171973098,0.301029995663981,0,0,0.477121254719662,0,0.477121254719662,0,0
1,67,"1_2","1","2","2022_10_06_14-05-43_128.jpg",-0.354333620255844,-0.423988034810294,0,0.477121254719662,1.07918124604762,0,0,0,0.301029995663981,0,0,0,1.82607480270083,0.301029995663981,1.30102999566398,0,0,0,0,0,0
1,98,"1_2","1","2","2022_10_06_14-05-43_352.jpg",-0.386969897570712,0.0456488283333906,0.778151250383644,1,0,0.954242509439325,0,0,0.301029995663981,0,0,0,1.75587485567249,0.602059991327962,0,0,1.11394335230684,0,0.301029995663981,0,0
1,88,"1_2","1","2","2022_10_06_14-05-43_280.jpg",-0.742437559152898,-0.487778298545489,0,0.301029995663981,0,0,0,0,0.477121254719662,0,0,0,1.95424250943932,0.954242509439325,0,0,0,0,0,0,0
1,84,"1_2","1","2","2022_10_06_14-05-43_248.jpg",-0.541306085382306,-0.0745586378145055,0.778151250383644,0.845098040014257,0.778151250383644,0,0,0,1,0,0,0,1.85733249643127,0.301029995663981,0,0,0,0,0.301029995663981,0,0.477121254719662
1,96,"1_2","1","2","2022_10_06_14-05-43_336.jpg",-0.892159467929057,-0.515037680708346,0,0.301029995663981,0,0,0,0,0,0,0,0,1.94939000664491,1.07918124604762,0,0,0,0,0,0,0
1,99,"1_2","1","2","2022_10_06_14-05-43_360.jpg",-0.791945493394379,-0.130545553540674,0,1.23044892137827,0.698970004336019,0,0,0,0,0,0,0,1.85125834871908,1.04139268515823,0,0,0,0,0,0,0
1,116,"1_2","1","2","2022_10_06_14-05-43_88.jpg",-0.974779986367053,-0.170659518169916,0,1.11394335230684,0,0,0,0,0,0,0,0,1.94939000664491,0,0,0,0,0,0,0,0
1,78,"1_2","1","2","2022_10_06_14-05-43_208.jpg",-0.827900530563901,-0.0420611005469276,0,1.23044892137827,1.20411998265592,0,0,0,0,0,0,0,1.69897000433602,0.698970004336019,0,0,0,0,0.477121254719662,0,0
1,112,"1_2","1","2","2022_10_06_14-05-43_64.jpg",-0.579500691203686,-0.197958431887085,0.477121254719662,0.602059991327962,0.477121254719662,0,0,0,1,0,0,0,1.85733249643127,0,0,0,0,0,0,0,0
1,94,"1_2","1","2","2022_10_06_14-05-43_320.jpg",-0.777982069755093,-0.100580100200172,0,0.778151250383644,0,0.602059991327962,0,0,0.602059991327962,0,0,0,1.93951925261862,0,0,0,0,0,0.602059991327962,0,0
1,111,"1_2","1","2","2022_10_06_14-05-43_56.jpg",-0.50644706269461,0.0332805249441036,0.301029995663981,1.20411998265592,0.845098040014257,0.477121254719662,0,0,1.07918124604762,0,0,0,1.79239168949825,0,0,0,0,0,0,0,0
1,110,"1_2","1","2","2022_10_06_14-05-43_48.jpg",-0.55771261505576,-0.105276549809087,0.301029995663981,0.954242509439325,0.301029995663981,0.301029995663981,0,0,1,0,0,0,1.84509804001426,0.301029995663981,0,0,0,0,0.301029995663981,0,0
1,90,"1_2","1","2","2022_10_06_14-05-43_296.jpg",-0.582206932242361,-0.518203470666905,0,0.301029995663981,0,0,0,0,0.903089986991944,0,0,0,1.93951925261862,0,0,0,0.477121254719662,0,0.477121254719662,0,0.477121254719662
1,92,"1_2","1","2","2022_10_06_14-05-43_312.jpg",-0.663852441877521,-0.106033173689498,0.301029995663981,1,0,0.301029995663981,0,0,0.477121254719662,0,0,0,1.91907809237607,0.602059991327962,0,0,0,0,0,0,0
1,115,"1_2","1","2","2022_10_06_14-05-43_80.jpg",-0.511345152705419,-0.0995077898202724,0.301029995663981,1.04139268515823,0.301029995663981,0.301029995663981,0,0,1.04139268515823,0,0,0,1.79239168949825,0.698970004336019,0,0,0,0,0,0,0
1,85,"1_2","1","2","2022_10_06_14-05-43_256.jpg",-0.545660262427948,0.145233518832945,1.11394335230684,1.23044892137827,0.845098040014257,0.301029995663981,0,0,0.778151250383644,0,0,0,1.73239375982297,0,0,0,0,0,0.778151250383644,0,0
1,109,"1_2","1","2","2022_10_06_14-05-43_432.jpg",-0.429617700406507,-0.545549019030973,0,0.301029995663981,0,0,0.477121254719662,0,0.301029995663981,0,0,0,1.91381385238372,1.04139268515823,0,0,0.778151250383644,0,0,0,0
1,97,"1_2","1","2","2022_10_06_14-05-43_344.jpg",-0.496913249227088,-0.0293518078251737,0,0.845098040014257,0.602059991327962,0.954242509439325,0,0,0.301029995663981,0,0,0,1.8750612633917,0.698970004336019,0,0,0.602059991327962,0,0.301029995663981,0,0
1,63,"1_2","1","2","2022_10_06_14-05-43_0.jpg",-0.600818310446708,-0.00221563048228616,0,1.04139268515823,0.477121254719662,0.698970004336019,0,0,0,0,0,0,1.73239375982297,0,1.41497334797082,0,0,0,0.845098040014257,0,0
1,70,"1_2","1","2","2022_10_06_14-05-43_152.jpg",-0.99230536691661,-0.502536878923345,0,0.477121254719662,0,0,0,0,0,0,0,0,1.91907809237607,0,0,0,0,0.477121254719662,0.698970004336019,0,0
1,87,"1_2","1","2","2022_10_06_14-05-43_272.jpg",-0.405087695101947,0.0139684894894998,0.845098040014257,1.20411998265592,0.698970004336019,0.301029995663981,0,0,0.778151250383644,0,0,0,1.78532983501077,0.602059991327962,0,0,0.477121254719662,0,0.698970004336019,0,0
1,100,"1_2","1","2","2022_10_06_14-05-43_368.jpg",-0.876498094275041,-0.294142791733121,0,0.845098040014257,0,0,0,0,0.477121254719662,0,0,0,1.91907809237607,0,0,0,0,0,1.04139268515823,0,0
1,83,"1_2","1","2","2022_10_06_14-05-43_240.jpg",-0.692990335446103,-0.321623760181246,0,0.602059991327962,0,0.301029995663981,0,0,1.04139268515823,0,0,0,1.92941892571429,0,0,0,0,0,0.301029995663981,0,0.301029995663981
1,108,"1_2","1","2","2022_10_06_14-05-43_424.jpg",-0.537918317007335,-0.541186080667528,0.301029995663981,0.301029995663981,0,0,0,0,0,0,0,0,1.79239168949825,1.44715803134222,0,0,1,0,0.301029995663981,0,0
1,139,"1_3","1","3","2022_10_06_14-23-32_248.jpg",-0.99653709243328,-0.499783656495123,0,0,0.477121254719662,0,0,0,0,0,0,0,1.98677173426624,0,0,0,0,0,0,0,0
1,132,"1_3","1","3","2022_10_06_14-23-32_200.jpg",-0.533753752893468,-0.87825958484698,0,0,0,0,0,0,0,0,0,0,1.75587485567249,0.477121254719662,0.698970004336019,0,0,0.477121254719662,0,0.698970004336019,0
1,127,"1_3","1","3","2022_10_06_14-23-32_160.jpg",-0.473058877063453,-0.193676773266383,0.477121254719662,0.477121254719662,1.11394335230684,0,0,0,0.698970004336019,0,0.477121254719662,0,1.81291335664286,0.477121254719662,0,0,0.477121254719662,0,0,0,0
1,129,"1_3","1","3","2022_10_06_14-23-32_176.jpg",-0.582551309242548,-0.0493568676726037,0,0.954242509439325,1.17609125905568,0.477121254719662,0,0,0,0,0,0,1.79934054945358,0.477121254719662,0,0,0.698970004336019,0,0,0,0.477121254719662
1,123,"1_3","1","3","2022_10_06_14-23-32_136.jpg",-0.989737891736878,-0.4173527836542,0,0,0.954242509439325,0,0,0,0,0,0,0,1.91907809237607,0,0,0,0,0,0,0,0
1,118,"1_3","1","3","2022_10_06_14-23-32_0.jpg",-0.557346205211297,0.00320543681636502,0,1.23044892137827,0.698970004336019,0.698970004336019,0,0,0,0,0,0,1.81291335664286,0.698970004336019,0,0,0.698970004336019,0,0.477121254719662,0,0
1,131,"1_3","1","3","2022_10_06_14-23-32_192.jpg",-0.658919862860712,-0.629672654841021,0.477121254719662,0,0,0,0,0,0,0,0,0,1.94939000664491,0,0,0,0.845098040014257,0,0,0.698970004336019,0
1,138,"1_3","1","3","2022_10_06_14-23-32_240.jpg",-0.281213867392461,-0.275913766228557,0,0.845098040014257,0,0.477121254719662,0,0,0.477121254719662,0,0,0,1.63346845557959,0.477121254719662,1.27875360095283,0,0,0,0,0,0
1,147,"1_3","1","3","2022_10_06_14-23-32_376.jpg",-0.675248890377627,-0.392946069540003,0.477121254719662,0.477121254719662,0,0,0,0,0.477121254719662,0,0,0,1.72427586960079,1.34242268082221,0,0,0,0,0.301029995663981,0,0.301029995663981
