Name,Row,Column,Label,Long Label,Verified,Patch Size,Machine confidence 1,Machine suggestion 1,Machine confidence 2,Machine suggestion 2,Machine confidence 3,Machine suggestion 3,Machine confidence 4,Machine suggestion 4,Machine confidence 5,Machine suggestion 5
2024_10_08_11-38-24.jpg,3495,508,Review,Review,TRUE,224,0.578,KE_sieve,0.153,KE_5rib,0.104,RE_leaf,0.066,KE_stipe,0.065,RE_bush
2024_10_08_11-38-24.jpg,1074,255,Review,Review,TRUE,224,0.803,KE_stipe,0.165,MS,0.03,KE_sugar,0.001,SU_bould,0,RE_leaf
2024_10_08_11-38-24.jpg,3850,290,GR_ulva,green_algae_ulva,TRUE,224,0.986,GR_ulva,0.012,SU_peb,0.002,KE_stipe,0,MS,0,SU_shell
2024_10_08_11-38-24.jpg,700,288,KE_stipe,kelp_stipe,TRUE,224,0.998,KE_stipe,0.001,MS,0,SI,0,KE_sugar,0,GR_ulva
2024_10_08_11-38-24.jpg,3110,603,GR_ulva,green_algae_ulva,TRUE,224,1,GR_ulva,0,RE_leaf,0,KE_stipe,0,MS,0,unknown
2024_10_08_11-38-33.jpg,2024,3271,GR_ulva,green_algae_ulva,TRUE,224,0.998,GR_ulva,0.001,RE_leaf,0,KE_sieve,0,KE_bull,0,KE_5rib
2024_10_08_11-38-33.jpg,2334,4224,MS,mobile_species,TRUE,224,0.999,MS,0.001,GR_ulva,0,KE_stipe,0,RE_bush,0,SU_peb
2024_10_08_11-38-33.jpg,1236,2689,KE_5rib,kelp_five_rib,TRUE,224,1,KE_5rib,0,KE_sugar,0,KE_stipe,0,RE_leaf,0,GR_ulva
2024_10_08_11-38-33.jpg,344,469,SU_bould,boulder,TRUE,224,0.942,SU_bould,0.04,BR_sarg,0.01,KE_stipe,0.006,RE_fil,0,SU_peb
2024_10_08_11-38-33.jpg,634,3036,GR_ulva,green_algae_ulva,TRUE,224,1,GR_ulva,0,KE_sieve,0,SU_bould,0,KE_stipe,0,BR_sarg
2024_10_08_11-38-33.jpg,3571,3253,Review,Review,TRUE,224,0.628,SU_bould,0.3,SU_cob,0.046,BR_sarg,0.025,SU_shell,0,SU_peb
2024_10_08_11-38-33.jpg,3211,2455,SU_peb,pebble,TRUE,224,0.998,SU_peb,0.002,SU_shell,0,GR_ulva,0,KE_bull,0,SI
2024_10_08_11-38-33.jpg,338,1100,GR_ulva,green_algae_ulva,TRUE,224,0.995,GR_ulva,0.003,KE_stipe,0.002,MS,0,RE_leaf,0,unknown
2024_10_08_11-38-33.jpg,708,2106,Review,Review,TRUE,224,0.832,RE_leaf,0.15,RE_fil,0.016,RE_branch,0.001,KE_sieve,0.001,MS
2024_10_08_11-38-33.jpg,1067,152,RE_bush,red_algae_bushy,TRUE,224,0.999,RE_bush,0,KE_stipe,0,RE_fil,0,SU_cob,0,BR_fucus
2024_10_08_11-38-33.jpg,671,3954,Review,Review,TRUE,224,0.769,SU_peb,0.196,SU_sand,0.018,SU_cob,0.009,MS,0.006,KE_stipe
2024_10_08_11-38-33.jpg,3157,4212,GR_ulva,green_algae_ulva,TRUE,224,0.998,GR_ulva,0.002,unknown,0,KE_sieve,0,KE_stipe,0,BR_fucus
2024_10_08_11-38-33.jpg,1619,1768,Review,Review,TRUE,224,0.434,RE_branch,0.369,RE_bush,0.151,RE_fil,0.044,BR_sarg,0.001,KE_holdfas
2024_10_08_11-38-33.jpg,892,2324,KE_5rib,kelp_five_rib,TRUE,224,0.943,KE_5rib,0.04,RE_fil,0.01,KE_sieve,0.002,RE_leaf,0.002,RE_bush
2024_10_08_11-38-33.jpg,968,1042,SU_bould,boulder,TRUE,224,0.972,SU_bould,0.021,SU_peb,0.002,SU_cob,0.002,RE_fil,0.001,KE_sugar
2024_10_08_11-38-33.jpg,3018,424,RE_bush,red_algae_bushy,TRUE,224,1,RE_bush,0,MS,0,RE_branch,0,KE_holdfas,0,BR_sarg
2024_10_08_11-38-33.jpg,138,2898,Review,Review,TRUE,224,0.884,SU_bould,0.105,KE_stipe,0.002,RE_bush,0.002,RE_CCA,0.001,BR_fucus
2024_10_08_11-38-33.jpg,2589,2714,Review,Review,TRUE,224,0.251,SU_bould,0.224,MS,0.218,KE_sugar,0.13,RE_fil,0.061,SU_shell
2024_10_08_11-38-33.jpg,3316,1917,SU_peb,pebble,TRUE,224,0.998,SU_peb,0.001,SU_cob,0,SU_sand,0,SI,0,KE_stipe
2024_10_08_11-38-33.jpg,2207,2478,RE_leaf,red_algae_flat_leaf,TRUE,224,0.964,RE_leaf,0.018,RE_branch,0.015,MS,0.001,KE_sieve,0.001,SI
2024_10_08_11-38-33.jpg,1617,3525,GR_ulva,green_algae_ulva,TRUE,224,0.999,GR_ulva,0,KE_bull,0,RE_leaf,0,KE_sieve,0,SI
2024_10_08_11-38-33.jpg,3048,4360,GR_ulva,green_algae_ulva,TRUE,224,0.931,GR_ulva,0.068,unknown,0,KE_5rib,0,SU_silt,0,KE_sieve
2024_10_08_11-38-33.jpg,2595,4186,GR_ulva,green_algae_ulva,TRUE,224,0.999,GR_ulva,0.001,KE_5rib,0,KE_stipe,0,KE_sieve,0,unknown
2024_10_08_11-38-33.jpg,2532,3031,Review,Review,TRUE,224,0.744,GR_ulva,0.184,KE_stipe,0.072,KE_bull,0,RE_leaf,0,KE_sieve
2024_10_08_11-38-33.jpg,570,2603,Review,Review,TRUE,224,0.575,RE_bush,0.425,RE_fil,0,RE_branch,0,KE_holdfas,0,RE_CCA
2024_10_08_11-38-33.jpg,2227,2976,Review,Review,TRUE,224,0.393,SU_cob,0.178,KE_sieve,0.089,KE_holdfas,0.089,KE_sugar,0.083,MS
2024_10_08_11-38-33.jpg,2386,617,GR_ulva,green_algae_ulva,TRUE,224,0.991,GR_ulva,0.003,BR_fucus,0.002,SU_bould,0.002,BR_sarg,0.002,KE_holdfas
2024_10_08_11-38-33.jpg,3644,1372,SU_peb,pebble,TRUE,224,1,SU_peb,0,GR_ulva,0,KE_stipe,0,KE_bull,0,SU_sand
2024_10_08_11-38-33.jpg,3027,3449,SU_peb,pebble,TRUE,224,0.999,SU_peb,0.001,SU_cob,0,SU_bould,0,KE_stipe,0,GR_ulva
2024_10_08_11-38-33.jpg,1816,2379,RE_leaf,red_algae_flat_leaf,TRUE,224,1,RE_leaf,0,MS,0,RE_bush,0,KE_sieve,0,KE_stipe
2024_10_08_11-38-33.jpg,1884,4399,Review,Review,TRUE,224,0.84,unknown,0.156,GR_ulva,0.002,KE_sieve,0.001,MS,0,RE_leaf
2024_10_08_11-38-33.jpg,1429,2652,KE_5rib,kelp_five_rib,TRUE,224,0.997,KE_5rib,0.003,KE_sugar,0,GR_ulva,0,RE_fil,0,KE_sieve
2024_10_08_11-38-33.jpg,1128,3839,SU_bould,boulder,TRUE,224,0.948,SU_bould,0.052,GR_ulva,0,KE_stipe,0,BR_sarg,0,SU_cob
2024_10_08_11-38-33.jpg,2822,4342,GR_ulva,green_algae_ulva,TRUE,224,0.988,GR_ulva,0.007,unknown,0.005,KE_sieve,0,KE_stipe,0,MS
2024_10_08_11-38-33.jpg,1526,1547,RE_fil,red_algae_filamentous,TRUE,224,1,RE_fil,0,RE_branch,0,RE_bush,0,RE_leaf,0,KE_sieve
2024_10_08_11-38-33.jpg,2603,2395,RE_fil,red_algae_filamentous,TRUE,224,0.952,RE_fil,0.022,SU_bould,0.021,RE_bush,0.003,KE_stipe,0.001,SU_shell
2024_10_08_11-38-33.jpg,173,2206,RE_leaf,red_algae_flat_leaf,TRUE,224,0.968,RE_leaf,0.03,MS,0.001,RE_bush,0,KE_stipe,0,GR_ulva
2024_10_08_11-38-33.jpg,3477,151,Review,Review,TRUE,224,0.729,BR_sarg,0.131,SU_bould,0.035,RE_bush,0.034,KE_stipe,0.031,KE_holdfas
2024_10_08_11-38-33.jpg,1571,1212,KE_sugar,kelp_sugar,TRUE,224,0.954,KE_sugar,0.022,KE_sieve,0.013,SU_bould,0.003,RE_bush,0.002,MS
2024_10_08_11-38-33.jpg,2792,2743,Review,Review,TRUE,224,0.76,MS,0.17,SU_cob,0.032,SU_shell,0.014,KE_stipe,0.007,SU_bould
2024_10_08_11-38-33.jpg,2140,1377,RE_bush,red_algae_bushy,TRUE,224,1,RE_bush,0,RE_leaf,0,RE_branch,0,MS,0,SU_bould
2024_10_08_11-38-33.jpg,2991,115,Review,Review,TRUE,224,0.795,RE_bush,0.108,BR_sarg,0.083,RE_branch,0.012,MS,0.001,KE_holdfas
2024_10_08_11-38-33.jpg,2796,3839,GR_ulva,green_algae_ulva,TRUE,224,1,GR_ulva,0,unknown,0,KE_sieve,0,KE_sugar,0,KE_5rib
2024_10_08_11-38-33.jpg,860,3955,Review,Review,TRUE,224,0.577,GR_ulva,0.162,KE_sugar,0.113,SU_bould,0.032,SI,0.024,MS
2024_10_08_11-38-33.jpg,837,2762,RE_leaf,red_algae_flat_leaf,TRUE,224,1,RE_leaf,0,KE_stipe,0,KE_bull,0,SI,0,MS
2024_10_08_11-38-33.jpg,248,1910,GR_ulva,green_algae_ulva,TRUE,224,1,GR_ulva,0,unknown,0,KE_5rib,0,KE_sugar,0,KE_stipe
2024_10_08_11-38-33.jpg,3311,3519,Review,Review,TRUE,224,0.833,KE_5rib,0.069,RE_bush,0.042,RE_leaf,0.018,KE_stipe,0.012,SU_peb
2024_10_08_11-38-33.jpg,1478,1839,Review,Review,TRUE,224,0.768,RE_fil,0.226,RE_branch,0.004,RE_bush,0.002,RE_leaf,0,MS
2024_10_08_11-38-33.jpg,1630,2792,RE_leaf,red_algae_flat_leaf,TRUE,224,1,RE_leaf,0,GR_ulva,0,KE_bull,0,KE_5rib,0,KE_sieve
2024_10_08_11-38-33.jpg,680,4377,GR_ulva,green_algae_ulva,TRUE,224,0.945,GR_ulva,0.025,RE_leaf,0.016,KE_sieve,0.003,KE_stipe,0.003,KE_sugar
2024_10_08_11-38-42.jpg,1588,1588,GR_ulva,green_algae_ulva,TRUE,224,1,GR_ulva,0,KE_stipe,0,SU_bould,0,BR_sarg,0,KE_bull
2024_10_08_11-38-42.jpg,2449,2371,KE_sugar,kelp_sugar,TRUE,224,0.986,KE_sugar,0.011,KE_5rib,0.003,GR_ulva,0,RE_leaf,0,KE_sieve
2024_10_08_11-38-42.jpg,2867,3549,Review,Review,TRUE,224,0.747,GR_ulva,0.222,KE_sugar,0.03,KE_stipe,0.001,RE_leaf,0,RE_bush
2024_10_08_11-38-42.jpg,1091,1791,Review,Review,TRUE,224,0.816,KE_stipe,0.08,GR_ulva,0.035,BR_sarg,0.017,RE_CCA,0.017,RE_leaf
2024_10_08_11-38-42.jpg,2768,3669,Review,Review,TRUE,224,0.861,KE_holdfas,0.123,BR_sarg,0.01,RE_bush,0.004,KE_sugar,0.002,RE_fil
2024_10_08_11-38-42.jpg,777,311,Review,Review,TRUE,224,0.712,KE_sugar,0.186,KE_5rib,0.029,RE_fil,0.029,MS,0.025,RE_leaf
2024_10_08_11-38-42.jpg,834,1573,Review,Review,TRUE,224,0.747,KE_sugar,0.215,KE_sieve,0.038,SU_bould,0,GR_ulva,0,KE_5rib
2024_10_08_11-38-42.jpg,2817,4305,Review,Review,TRUE,224,0.578,KE_sugar,0.228,GR_ulva,0.177,KE_5rib,0.007,KE_stipe,0.005,SI
2024_10_08_11-38-42.jpg,246,1098,Review,Review,TRUE,224,0.829,KE_5rib,0.171,KE_sugar,0,RE_leaf,0,MS,0,GR_ulva
2024_10_08_11-38-42.jpg,1021,4023,SU_peb,pebble,TRUE,224,0.95,SU_peb,0.02,SU_cob,0.016,KE_stipe,0.004,SU_bould,0.002,RE_fil
2024_10_08_11-38-42.jpg,389,4329,Review,Review,TRUE,224,0.62,KE_5rib,0.237,SU_bould,0.108,RE_fil,0.024,KE_sugar,0.005,KE_stipe
2024_10_08_11-38-42.jpg,1961,3989,RE_leaf,red_algae_flat_leaf,TRUE,224,0.999,RE_leaf,0.001,RE_fil,0,KE_sugar,0,MS,0,KE_5rib
2024_10_08_11-38-42.jpg,257,2580,KE_sugar,kelp_sugar,TRUE,224,0.957,KE_sugar,0.042,SU_silt,0.001,SU_cob,0,RE_leaf,0,SU_bould
2024_10_08_11-38-42.jpg,687,973,GR_ulva,green_algae_ulva,TRUE,224,1,GR_ulva,0,SU_peb,0,KE_5rib,0,BR_sarg,0,KE_bull
2024_10_08_11-38-42.jpg,1463,517,Review,Review,TRUE,224,0.896,SU_peb,0.1,BR_sarg,0.003,KE_5rib,0,GR_ulva,0,KE_sieve
2024_10_08_11-38-42.jpg,2390,4118,RE_fil,red_algae_filamentous,TRUE,224,0.988,RE_fil,0.011,KE_5rib,0.001,RE_leaf,0,KE_sieve,0,GR_ulva
2024_10_08_11-38-42.jpg,3474,1985,Review,Review,TRUE,224,0.444,KE_stipe,0.275,MS,0.264,RE_bush,0.006,RE_fil,0.005,BR_sarg
2024_10_08_11-38-42.jpg,3270,3553,GR_ulva,green_algae_ulva,TRUE,224,0.999,GR_ulva,0.001,KE_stipe,0,BR_fucus,0,KE_bull,0,SU_bould
2024_10_08_11-38-42.jpg,2162,431,RE_fil,red_algae_filamentous,TRUE,224,0.954,RE_fil,0.017,KE_5rib,0.01,RE_leaf,0.009,SU_bould,0.005,KE_sugar
2024_10_08_11-38-42.jpg,3808,199,Review,Review,TRUE,224,0.492,RE_fil,0.264,RE_bush,0.209,MS,0.028,KE_stipe,0.005,BR_sarg
2024_10_08_11-38-42.jpg,1933,3864,KE_5rib,kelp_five_rib,TRUE,224,0.94,KE_5rib,0.041,RE_leaf,0.015,KE_sugar,0.004,GR_ulva,0,RE_fil
2024_10_08_11-38-42.jpg,2028,952,GR_ulva,green_algae_ulva,TRUE,224,1,GR_ulva,0,KE_5rib,0,RE_leaf,0,unknown,0,KE_sugar
2024_10_08_11-38-42.jpg,1500,2466,GR_ulva,green_algae_ulva,TRUE,224,1,GR_ulva,0,KE_bull,0,KE_stipe,0,SI,0,SU_bould
2024_10_08_11-38-42.jpg,2393,3890,Review,Review,TRUE,224,0.37,SU_cob,0.217,SU_peb,0.124,RE_bush,0.112,SU_bould,0.061,MS
2024_10_08_11-38-42.jpg,3714,4175,Review,Review,TRUE,224,0.371,KE_5rib,0.269,MS,0.146,RE_fil,0.115,RE_leaf,0.039,KE_stipe
2024_10_08_11-38-42.jpg,3769,736,Review,Review,TRUE,224,0.815,RE_bush,0.147,MS,0.023,RE_fil,0.012,KE_stipe,0.002,RE_leaf
2024_10_08_11-38-42.jpg,553,341,KE_sugar,kelp_sugar,TRUE,224,0.937,KE_sugar,0.048,RE_leaf,0.008,KE_5rib,0.002,KE_stipe,0.001,BR_sarg
2024_10_08_11-38-42.jpg,2155,4102,Review,Review,TRUE,224,0.851,RE_fil,0.149,KE_5rib,0,KE_sieve,0,GR_ulva,0,KE_stipe
2024_10_08_11-38-42.jpg,2450,1459,Review,Review,TRUE,224,0.799,RE_CCA,0.065,MS,0.05,GR_ulva,0.04,RE_fil,0.014,RE_branch
2024_10_08_11-38-42.jpg,1211,404,SU_peb,pebble,TRUE,224,1,SU_peb,0,MS,0,BR_sarg,0,KE_stipe,0,BR_fucus
2024_10_08_11-38-42.jpg,2482,2487,KE_sugar,kelp_sugar,TRUE,224,0.972,KE_sugar,0.028,KE_5rib,0,GR_ulva,0,RE_leaf,0,KE_sieve
2024_10_08_11-38-42.jpg,2041,1086,GR_ulva,green_algae_ulva,TRUE,224,1,GR_ulva,0,KE_sugar,0,RE_leaf,0,KE_5rib,0,unknown
2024_10_08_11-38-42.jpg,1885,3087,MS,mobile_species,TRUE,224,1,MS,0,RE_bush,0,KE_stipe,0,RE_leaf,0,GR_ulva
2024_10_08_11-38-42.jpg,3900,903,RE_leaf,red_algae_flat_leaf,TRUE,224,0.992,RE_leaf,0.005,GR_ulva,0.002,MS,0.001,RE_fil,0,KE_stipe
2024_10_08_11-38-42.jpg,3356,2676,SU_peb,pebble,TRUE,224,0.975,SU_peb,0.025,SU_cob,0,SU_bould,0,MS,0,KE_stipe
2024_10_08_11-38-42.jpg,820,4153,Review,Review,TRUE,224,0.513,SU_cob,0.458,SU_peb,0.026,SU_bould,0.002,GR_ulva,0.001,KE_stipe
2024_10_08_11-38-42.jpg,557,2376,KE_sugar,kelp_sugar,TRUE,224,0.999,KE_sugar,0,KE_sieve,0,BR_sarg,0,SU_bould,0,KE_5rib
2024_10_08_11-38-42.jpg,1098,1403,SU_peb,pebble,TRUE,224,0.998,SU_peb,0.001,SU_bould,0.001,BR_sarg,0,SU_cob,0,KE_5rib
2024_10_08_11-38-42.jpg,1003,3840,SU_peb,pebble,TRUE,224,1,SU_peb,0,MS,0,BR_fucus,0,KE_stipe,0,SI_kelpBry
2024_10_08_11-38-42.jpg,3481,3951,Review,Review,TRUE,224,0.746,GR_ulva,0.253,KE_stipe,0,MS,0,SU_bould,0,RE_leaf
2024_10_08_11-38-42.jpg,112,3957,Review,Review,TRUE,224,0.665,GR_ulva,0.163,SU_peb,0.09,SU_bould,0.078,KE_stipe,0.001,SU_cob
2024_10_08_11-38-42.jpg,612,4027,SU_peb,pebble,TRUE,224,1,SU_peb,0,SU_bould,0,SU_cob,0,GR_ulva,0,BR_sarg
2024_10_08_11-38-42.jpg,770,3265,Review,Review,TRUE,224,0.712,SU_silt,0.18,SU_sand,0.105,SU_peb,0.003,SU_shell,0,RE_CCA
2024_10_08_11-38-42.jpg,3295,784,Review,Review,TRUE,224,0.536,GR_ulva,0.131,KE_sieve,0.13,KE_bull,0.05,BR_fucus,0.049,SU_peb
2024_10_08_11-38-42.jpg,3688,3351,GR_ulva,green_algae_ulva,TRUE,224,0.998,GR_ulva,0.002,KE_stipe,0,SU_bould,0,SU_peb,0,KE_sieve
2024_10_08_11-38-42.jpg,1868,2646,Review,Review,TRUE,224,0.547,KE_stipe,0.155,MS,0.099,KE_sugar,0.086,GR_ulva,0.061,SU_peb
2024_10_08_11-38-42.jpg,3327,627,Review,Review,TRUE,224,0.75,MS,0.191,KE_sugar,0.032,RE_leaf,0.011,KE_stipe,0.005,KE_bull
2024_10_08_11-38-42.jpg,3415,3557,Review,Review,TRUE,224,0.748,RE_fil,0.247,KE_stipe,0.005,RE_bush,0.001,RE_CCA,0,MS
2024_10_08_11-38-42.jpg,3882,2485,Review,Review,TRUE,224,0.572,RE_bush,0.409,SU_peb,0.013,SU_cob,0.002,SU_sand,0.001,MS
2024_10_08_11-38-42.jpg,1731,2944,Review,Review,TRUE,224,0.814,MS,0.135,KE_stipe,0.042,RE_bush,0.008,RE_fil,0,SU_peb
2024_10_08_11-38-51.jpg,381,3451,Review,Review,TRUE,224,0.548,RE_leaf,0.43,MS,0.018,RE_fil,0.003,KE_stipe,0.001,SU_bould
2024_10_08_11-38-51.jpg,1303,2194,GR_ulva,green_algae_ulva,TRUE,224,1,GR_ulva,0,KE_sieve,0,BR_sarg,0,RE_leaf,0,KE_bull
2024_10_08_11-38-51.jpg,1502,1006,RE_leaf,red_algae_flat_leaf,TRUE,224,0.995,RE_leaf,0.004,MS,0,RE_fil,0,RE_branch,0,KE_sieve
2024_10_08_11-38-51.jpg,514,3090,RE_leaf,red_algae_flat_leaf,TRUE,224,0.996,RE_leaf,0.004,KE_sugar,0,SU_silt,0,KE_sieve,0,KE_5rib
2024_10_08_11-38-51.jpg,1631,1534,RE_leaf,red_algae_flat_leaf,TRUE,224,1,RE_leaf,0,MS,0,RE_fil,0,SI_kelpBry,0,KE_sieve
2024_10_08_11-38-51.jpg,2282,4059,Review,Review,TRUE,224,0.688,RE_bush,0.178,KE_5rib,0.083,SU_peb,0.028,KE_sugar,0.009,BR_fucus
